09A0007979;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;102;1;10.354.078,19;30/01/2009;;;TR;;13,5;;Variável;;727;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;10.354.078,19;01/03/2009;
09B0002128;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;116;50;19.408.211,00;13/02/2009;13/09/2033;11/08/2009;IGP-M;;10,9338;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2T5;542;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2009/001;388.164,22;13/04/2009;
09B0004233;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;105;1;107.679.868,88;27/02/2009;;;Prefixado;;13,99;;Variável;;729;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;107.679.868,88;01/04/2009;
09C0005309;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;117;24;7.477.369,68;20/03/2009;20/08/2027;11/09/2009;IGP-M;;10,9735;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI2U3;543;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2009/010;311.557,07;20/05/2009;
09C0011797;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;107;1;27.405.267,61;31/03/2009;;;TR;;14;;Variável;;731;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;27.405.267,61;01/05/2009;
09C0011798;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;108;1;12.741.573,77;31/03/2009;;;TR;;15;;Variável;;732;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;12.741.573,77;01/05/2009;
09C0011799;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;109;1;9.697.690,95;31/03/2009;;;TR;;16;;Variável;;733;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;9.697.690,95;01/05/2009;
09C0011800;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;110;1;14.246.641,60;31/03/2009;;;Prefixado;;13;;Variável;;734;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;14.246.641,60;01/05/2009;
09C0011804;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;112;1;21.331.130,10;31/03/2009;;;Prefixado;;15;;Variável;;736;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;21.331.130,10;01/05/2009;
09C0011807;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;106;1;7.952.950,03;31/03/2009;;;TR;;13;;Variável;;730;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;7.952.950,03;01/05/2009;
09C0011809;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;111;1;5.585.343,31;31/03/2009;;;Prefixado;;14;;Variável;;735;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;5.585.343,31;01/05/2009;
